NameCD	Requirements
53	54
53	55
53	57
53	59
53	62
53	64
53	66
53	67
53	68
53	69
53	95
53	104
53	131
53	145
53	146
53	147
53	149
53	150
53	151
53	153
53	154
53	155
53	156
53	157
53	184
53	195
53	230
53	234
53	250
53	262
53	263
53	265
53	268
53	271
53	273
53	275
53	276
53	277
53	280
53	282
53	283
53	285
53	286
53	288
53	289
53	290
53	316
53	317
53	319
53	320
53	322
53	324
53	326
53	328
53	339
53	367
53	381
53	383
53	384
53	386
53	414
54	3
54	44
54	45
54	49
54	54
54	55
54	57
54	59
54	62
54	64
54	66
54	67
54	68
54	69
54	95
54	104
54	141
54	145
54	146
54	147
54	149
54	150
54	151
54	153
54	154
54	155
54	156
54	157
54	167
54	184
54	195
54	230
54	234
54	250
54	262
54	263
54	265
54	268
54	271
54	273
54	275
54	276
54	277
54	280
54	282
54	283
54	285
54	286
54	288
54	289
54	290
54	316
54	317
54	319
54	320
54	322
54	324
54	326
54	328
54	339
54	367
54	383
54	384
54	386
54	414
54	419
55	3
55	44
55	45
55	49
55	54
55	55
55	57
55	59
55	62
55	64
55	66
55	67
55	68
55	69
55	95
55	102
55	104
55	145
55	146
55	147
55	149
55	150
55	151
55	153
55	154
55	155
55	156
55	157
55	184
55	195
55	230
55	234
55	250
55	253
55	262
55	263
55	265
55	268
55	271
55	273
55	275
55	276
55	277
55	280
55	282
55	283
55	285
55	286
55	288
55	289
55	290
55	316
55	317
55	319
55	320
55	322
55	324
55	326
55	328
55	339
55	367
55	383
55	384
55	386
55	414
56	3
56	4
56	14
56	44
56	45
56	47
56	49
56	54
56	55
56	57
56	59
56	62
56	64
56	66
56	67
56	68
56	69
56	78
56	80
56	95
56	104
56	145
56	146
56	147
56	149
56	150
56	151
56	153
56	154
56	155
56	156
56	157
56	180
56	181
56	184
56	195
56	201
56	222
56	230
56	234
56	250
56	262
56	263
56	265
56	268
56	271
56	273
56	275
56	276
56	277
56	280
56	282
56	283
56	285
56	286
56	287
56	288
56	289
56	290
56	316
56	317
56	319
56	320
56	322
56	323
56	324
56	325
56	326
56	327
56	328
56	339
56	367
56	383
56	384
56	386
56	414
57	3
57	4
57	14
57	44
57	45
57	47
57	49
57	54
57	55
57	57
57	59
57	62
57	64
57	66
57	67
57	68
57	69
57	78
57	80
57	95
57	104
57	145
57	146
57	147
57	149
57	150
57	151
57	153
57	154
57	155
57	156
57	157
57	179
57	180
57	181
57	184
57	195
57	201
57	222
57	230
57	234
57	250
57	262
57	263
57	265
57	268
57	271
57	273
57	275
57	276
57	277
57	280
57	282
57	283
57	285
57	286
57	287
57	288
57	289
57	290
57	316
57	317
57	319
57	320
57	322
57	323
57	324
57	325
57	326
57	327
57	328
57	339
57	367
57	383
57	384
57	386
57	414
58	3
58	4
58	14
58	41
58	44
58	45
58	47
58	49
58	54
58	55
58	57
58	59
58	62
58	64
58	66
58	67
58	68
58	69
58	78
58	80
58	95
58	104
58	145
58	146
58	147
58	149
58	150
58	151
58	153
58	154
58	155
58	156
58	157
58	180
58	181
58	184
58	195
58	201
58	222
58	230
58	234
58	250
58	262
58	263
58	265
58	268
58	271
58	273
58	275
58	276
58	277
58	280
58	282
58	283
58	285
58	286
58	287
58	288
58	289
58	290
58	316
58	317
58	319
58	320
58	322
58	323
58	324
58	325
58	326
58	327
58	328
58	339
58	367
58	383
58	384
58	386
58	414
59	3
59	44
59	45
59	49
59	54
59	55
59	57
59	59
59	62
59	64
59	66
59	67
59	68
59	69
59	73
59	81
59	95
59	104
59	139
59	140
59	143
59	144
59	145
59	146
59	147
59	149
59	150
59	151
59	153
59	154
59	155
59	156
59	157
59	165
59	184
59	195
59	221
59	230
59	234
59	250
59	262
59	263
59	265
59	268
59	271
59	273
59	275
59	276
59	277
59	279
59	280
59	281
59	282
59	283
59	285
59	286
59	288
59	289
59	290
59	295
59	316
59	317
59	319
59	320
59	321
59	322
59	324
59	326
59	328
59	339
59	367
59	383
59	384
59	386
59	405
59	414
59	421
60	3
60	44
60	45
60	49
60	54
60	55
60	57
60	59
60	62
60	64
60	66
60	67
60	68
60	69
60	73
60	81
60	95
60	104
60	139
60	140
60	143
60	144
60	145
60	146
60	147
60	149
60	150
60	151
60	153
60	154
60	155
60	156
60	157
60	165
60	170
60	184
60	195
60	221
60	230
60	234
60	250
60	262
60	263
60	265
60	268
60	271
60	273
60	275
60	276
60	277
60	279
60	280
60	281
60	282
60	283
60	285
60	286
60	288
60	289
60	290
60	295
60	316
60	317
60	319
60	320
60	321
60	322
60	324
60	326
60	328
60	339
